src_ip,dst_ip,protocol,src_port,dst_port,packet_count,flow_duration,timestamp,packet_length_mean,packet_length_std,packet_length_min,packet_length_max,payload_length_mean,payload_length_total,ttl_mean,tcp_flags_sum,tcp_window_size_mean,tcp_window_size_std,prediction
10.10.10.30,10.10.10.10,6,55126,102,4,22.282381057739258,2015-10-20 16:41:44.484190,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55127,102,4,21.392794847488403,2015-10-20 16:41:45.373382,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55128,102,11,35.960878133773804,2015-10-20 16:41:46.496583,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,55129,102,11,35.573354959487915,2015-10-20 16:41:47.385829,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,55130,102,4,18.256712913513184,2015-10-20 16:41:48.508903,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55131,102,4,17.366581916809082,2015-10-20 16:41:49.398267,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55132,102,4,16.244701862335205,2015-10-20 16:41:50.521475,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55133,102,4,15.357619047164917,2015-10-20 16:41:51.410750,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
192.168.89.2,8.8.8.8,17,42481,53,1,0.0,2015-10-20 16:41:51.983821,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55134,102,4,14.232282876968384,2015-10-20 16:41:52.533914,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55135,102,4,13.34183382987976,2015-10-20 16:41:53.423134,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55136,102,4,12.221828937530518,2015-10-20 16:41:54.546333,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55137,102,4,11.329304933547974,2015-10-20 16:41:55.435544,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55138,102,4,10.208669900894165,2015-10-20 16:41:56.559546,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55139,102,4,9.319857120513916,2015-10-20 16:41:57.448001,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55140,102,4,8.19494104385376,2015-10-20 16:41:58.571236,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55141,102,4,7.305133104324341,2015-10-20 16:41:59.460572,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55142,102,4,6.1811840534210205,2015-10-20 16:42:00.583665,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55143,102,4,0.023209095001220703,2015-10-20 16:42:01.472867,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
192.168.89.2,8.8.8.8,17,53916,53,1,0.0,2015-10-20 16:42:01.981932,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55144,102,4,0.02315211296081543,2015-10-20 16:42:02.596093,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,55145,102,4,0.018297910690307617,2015-10-20 16:42:03.485322,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,55146,102,4,0.023129940032958984,2015-10-20 16:42:04.608540,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,55147,102,4,0.02391219139099121,2015-10-20 16:42:05.497599,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,55148,102,4,0.023994922637939453,2015-10-20 16:42:06.620960,61.5,2.598076211353316,60,66,0.0,0,79.0,56.0,22204.0,24269.49591565511,Benign
10.10.10.30,10.10.10.10,6,55149,102,10,104.19964790344238,2015-10-20 16:42:07.509434,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55150,102,10,103.0767080783844,2015-10-20 16:42:08.632643,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55151,102,10,102.18764185905457,2015-10-20 16:42:09.521872,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55152,102,10,101.0648021697998,2015-10-20 16:42:10.644847,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55153,102,10,100.17529606819153,2015-10-20 16:42:11.534282,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
192.168.89.2,8.8.8.8,17,50643,53,1,0.0,2015-10-20 16:42:11.980440,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55154,102,10,99.05195188522339,2015-10-20 16:42:12.657490,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55155,102,10,98.16241812705994,2015-10-20 16:42:13.546728,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55156,102,10,97.03891110420227,2015-10-20 16:42:14.669956,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55157,102,10,96.14842915534973,2015-10-20 16:42:15.559949,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55158,102,10,95.02523803710938,2015-10-20 16:42:16.683140,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55159,102,17,125.91697311401367,2015-10-20 16:42:17.572352,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,55160,102,17,125.79309701919556,2015-10-20 16:42:18.695579,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,55161,102,17,125.90553689002991,2015-10-20 16:42:19.584752,60.35294117647059,1.4117647058823528,60,66,0.5294117647058824,9,64.58823529411765,268.0,20897.882352941175,24117.544860615602,Benign
10.10.10.30,10.10.10.10,6,55162,102,10,91.00164103507996,2015-10-20 16:42:20.708008,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
10.10.10.30,10.10.10.10,6,55163,102,10,90.11117005348206,2015-10-20 16:42:21.597208,60.6,1.8,60,66,0.3,3,88.8,152.0,29792.0,28225.913767316728,Benign
192.168.89.2,8.8.8.8,17,12292,53,1,0.0,2015-10-20 16:42:21.978167,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55164,102,15,95.76716303825378,2015-10-20 16:42:22.720193,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55165,102,15,95.87613415718079,2015-10-20 16:42:23.609871,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55166,102,8,86.97548604011536,2015-10-20 16:42:24.732892,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55167,102,8,86.08608293533325,2015-10-20 16:42:25.622075,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55168,102,15,95.74229907989502,2015-10-20 16:42:26.745303,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55169,102,8,84.07469487190247,2015-10-20 16:42:27.634325,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55170,102,15,95.72599601745605,2015-10-20 16:42:28.757741,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55171,102,8,82.06297898292542,2015-10-20 16:42:29.646977,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55172,102,15,95.71568894386292,2015-10-20 16:42:30.770186,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55173,102,15,95.83013796806335,2015-10-20 16:42:31.659398,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
192.168.89.2,8.8.8.8,17,18032,53,1,0.0,2015-10-20 16:42:31.976307,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55174,102,15,95.70637011528015,2015-10-20 16:42:32.782327,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55175,102,8,78.03720188140869,2015-10-20 16:42:33.672619,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55176,102,8,76.91404581069946,2015-10-20 16:42:34.795036,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55177,102,8,76.02436804771423,2015-10-20 16:42:35.684264,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55178,102,15,95.67913889884949,2015-10-20 16:42:36.807492,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55179,102,15,95.79099082946777,2015-10-20 16:42:37.696721,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55180,102,8,72.89017105102539,2015-10-20 16:42:38.819920,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55181,102,8,72.00023984909058,2015-10-20 16:42:39.709202,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55182,102,15,95.65396904945374,2015-10-20 16:42:40.832367,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55183,102,8,69.98653602600098,2015-10-20 16:42:41.721622,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
192.168.89.2,8.8.8.8,17,62958,53,1,0.0,2015-10-20 16:42:41.974407,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55184,102,8,68.86358213424683,2015-10-20 16:42:42.844796,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55185,102,8,67.97427296638489,2015-10-20 16:42:43.734105,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55186,102,8,66.851145029068,2015-10-20 16:42:44.857233,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55187,102,8,65.96171402931213,2015-10-20 16:42:45.746444,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55188,102,15,95.61850500106812,2015-10-20 16:42:46.869662,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55189,102,15,95.73362803459167,2015-10-20 16:42:47.758873,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55190,102,15,95.6058988571167,2015-10-20 16:42:48.882857,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
10.10.10.30,10.10.10.10,6,55191,102,8,61.9385621547699,2015-10-20 16:42:49.771159,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55192,102,8,60.813841104507446,2015-10-20 16:42:50.894537,60.75,1.984313483298443,60,66,0.25,2,91.25,120.0,28186.0,28047.200145469065,Benign
10.10.10.30,10.10.10.10,6,55193,102,15,95.70339488983154,2015-10-20 16:42:51.783749,60.4,1.4966629547095762,60,66,0.5333333333333333,8,62.666666666666664,236.0,18855.466666666667,22782.45078378434,Benign
192.168.89.2,8.8.8.8,17,21672,53,1,0.0,2015-10-20 16:42:51.972518,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55194,102,6,58.80253791809082,2015-10-20 16:42:52.906976,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55195,102,13,65.69003105163574,2015-10-20 16:42:53.796177,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55196,102,6,56.79056096076965,2015-10-20 16:42:54.919260,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55197,102,13,65.68057584762573,2015-10-20 16:42:55.808634,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55198,102,6,54.77671813964844,2015-10-20 16:42:56.931851,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55199,102,6,53.88902807235718,2015-10-20 16:42:57.821063,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55200,102,13,65.54655599594116,2015-10-20 16:42:58.944263,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55201,102,13,65.65590596199036,2015-10-20 16:42:59.834256,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55202,102,13,65.52929401397705,2015-10-20 16:43:00.956699,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55203,102,13,65.64380812644958,2015-10-20 16:43:01.845938,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
192.168.89.2,8.8.8.8,17,46637,53,1,0.0,2015-10-20 16:43:01.970669,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55204,102,13,65.51975703239441,2015-10-20 16:43:02.969147,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55205,102,13,65.62935614585876,2015-10-20 16:43:03.858358,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55206,102,6,46.72770690917969,2015-10-20 16:43:04.981584,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55207,102,6,45.83756995201111,2015-10-20 16:43:05.870786,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55208,102,13,65.99190402030945,2015-10-20 16:43:06.994014,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55209,102,6,43.82512187957764,2015-10-20 16:43:07.883234,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55210,102,6,42.702569007873535,2015-10-20 16:43:09.006451,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55211,102,13,65.59224891662598,2015-10-20 16:43:09.895024,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55212,102,13,65.96936988830566,2015-10-20 16:43:11.018907,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55213,102,13,65.57802987098694,2015-10-20 16:43:11.910520,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
192.168.89.2,8.8.8.8,17,56981,53,1,0.0,2015-10-20 16:43:11.968780,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55214,102,6,38.678691148757935,2015-10-20 16:43:13.031328,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55215,102,6,37.78822112083435,2015-10-20 16:43:13.920529,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55216,102,13,65.94227313995361,2015-10-20 16:43:15.044530,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55217,102,6,35.77578401565552,2015-10-20 16:43:15.932966,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55218,102,13,65.93167304992676,2015-10-20 16:43:17.056014,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55219,102,13,65.54718399047852,2015-10-20 16:43:17.945404,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55220,102,13,65.91679000854492,2015-10-20 16:43:19.068640,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
10.10.10.30,10.10.10.10,6,55221,102,6,31.75101613998413,2015-10-20 16:43:19.957851,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55222,102,13,65.90892195701599,2015-10-20 16:43:21.081079,60.46153846153846,1.5988161300635795,60,66,0.5384615384615384,7,60.15384615384615,204.0,16184.615384615385,20605.079215267673,Benign
192.168.89.2,8.8.8.8,17,48554,53,1,0.0,2015-10-20 16:43:21.966880,69.0,0.0,69,69,27.0,27,64.0,,,,Benign
10.10.10.30,10.10.10.10,6,55223,102,6,29.73809003829956,2015-10-20 16:43:21.970288,61.0,2.23606797749979,60,66,0.16666666666666666,1,95.33333333333333,88.0,25509.333333333332,27539.442227870597,Benign
10.10.10.30,10.10.10.10,6,55224,102,4,28.615072011947632,2015-10-20 16:43:23.093497,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55225,102,4,27.72564196586609,2015-10-20 16:43:23.982736,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55226,102,11,35.88084411621094,2015-10-20 16:43:25.105944,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,55227,102,11,35.99272298812866,2015-10-20 16:43:25.995929,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,55228,102,11,35.87108588218689,2015-10-20 16:43:27.118364,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
10.10.10.30,10.10.10.10,6,55229,102,4,23.702361822128296,2015-10-20 16:43:28.007594,61.5,2.598076211353316,60,66,0.0,0,103.5,56.0,20156.0,25670.69332916429,Benign
10.10.10.30,10.10.10.10,6,55230,102,11,35.856971979141235,2015-10-20 16:43:29.130820,60.54545454545455,1.7248787237282068,60,66,0.5454545454545454,6,56.72727272727273,172.0,12542.545454545454,16515.24767856351,Benign
